TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T9101,C9046118,20-09-1984,M,BANGALORE,355.34,25-09-2016,205929,150
T9102,C8131286,19-03-1985,M,NEW DELHI,25165.31,25-09-2016,210108,5000
T9103,C8529516,28-09-1976,M,MUMBAI,1074183.99,25-09-2016,205637,8500
T9104,C2934978,19-01-1991,F,MUMBAI,0.5,25-09-2016,212810,320
T9105,C2211983,18-12-1990,M,BULANDSHAHR,19.71,25-09-2016,213616,200
T9106,C4112590,06-02-1980,M,MUKTSAR,19040.29,25-09-2016,213716,748
T9107,C3431151,31-07-1992,F,HUZUR,7357.51,25-09-2016,214116,499
T9108,C4323959,05-08-1949,M,PUNE,178799.91,25-09-2016,201034,570
T9109,C8036588,02-06-1981,M,PANCHKULA,8445.61,25-09-2016,201037,40
T9110,C3519214,25-07-1985,M,NEW DELHI,53072.23,25-09-2016,201038,700
T9111,C4829582,28-09-1976,M,MUMBAI,1074183.99,25-09-2016,193948,490
T9112,C2635336,02-03-1975,M,GHAZIABAD,57314.62,25-09-2016,194157,512.13
T9113,C8810821,14-10-1977,M,EXTENSION LI STAGE BANGALORE,330920.64,25-09-2016,194201,1428
T9114,C7531032,03-08-1987,M,NEW DELHI,403013.5,25-09-2016,194219,1100
T9115,C7414333,10-09-1973,M,GURGAON,337160.13,25-09-2016,194229,170
T9116,C5717735,20-07-1947,M,MUMBAI,330.74,25-09-2016,202539,228
T9117,C3616126,07-01-1991,M,DELHI,71461.68,25-09-2016,202813,2298
T9118,C1127644,26-04-1989,F,NARASARAOPET GUNTUR,9716.16,25-09-2016,203058,2718
T9119,C3735166,04-03-1991,F,HYDERABAD,998.81,25-09-2016,202458,160
T9120,C2127759,24-04-1991,M,DELHI,321.13,25-09-2016,210248,2554
T9121,C1922539,27-12-1989,M,NASHIK,52092.4,25-09-2016,210038,21
T9122,C7135457,03-08-1979,M,GURGAON,53255.55,25-09-2016,210902,380
T9123,C3812917,19-08-1965,F,BALOTRA,3379.82,26-09-2016,211902,3978
T9124,C5442238,12-05-1990,M,KANPUR,59414.56,25-09-2016,212420,1879
T9125,C8555689,15-11-1967,M,RUDRAPUR,8722.49,25-09-2016,212613,50
T9126,C1128886,25-10-1982,F,JALANDHAR,88210.21,25-09-2016,194830,4765.38
T9127,C6215932,01-01-1948,M,DELHI,298038.73,25-09-2016,212242,228.95
T9128,C2123359,17-01-1959,M,KOLKATA,13220.08,25-09-2016,204833,585
T9129,C3510457,08-12-1985,F,GURGAON,41219.35,25-09-2016,190859,180
T9130,C7930423,28-08-1993,F,FARIDABAD,39397.43,25-09-2016,190425,9792
T9131,C4311989,11-04-1973,M,HYDERABAD,5941.02,25-09-2016,203234,1000
T9132,C8444969,08-07-1991,M,BANGALORE,5537.73,25-09-2016,211533,50
T9133,C8723739,19-09-1985,M,MUMBAI,140946.96,25-09-2016,212003,220
T9134,C6218460,24-03-1984,M,KANCHEEPURAM,15329.17,25-09-2016,212003,360
T9135,C8237044,10-07-1986,M,RANCHI,12796.41,25-09-2016,212815,735
T9136,C1431086,22-04-1987,M,KOLKATA,22141.3,25-09-2016,212141,265
T9137,C3142666,22-07-1987,M,JAIPUR,53.28,25-09-2016,212019,300
T9138,C6917668,30-06-1992,M,BANGALORE,31043.96,25-09-2016,211457,270
T9139,C7030267,29-10-1977,M,GURGAON,114651.66,25-09-2016,211502,6755
T9140,C1240284,09-10-1989,M,AGRA,215793.55,25-09-2016,211323,5552
T9141,C6111432,06-04-1994,F,HYDERABAD,23327.36,25-09-2016,212256,108.02
T9142,C2113191,26-05-1992,F,SECUNDERABAD,6184.43,25-09-2016,115305,50
T9143,C6822651,27-08-1981,M,GURGAON,16937.54,25-09-2016,212306,395
T9144,C7114690,05-06-1995,M,NEW DELHI,0,25-09-2016,150843,10.07
T9145,C6913919,07-10-1973,M,NOIDA,13085.99,25-09-2016,185534,1299
T9146,C7524449,02-01-1984,M,CHENNAI,9765.83,25-09-2016,185412,960
T9147,C7824952,26-03-1979,M,LUCKNOW,21242.99,25-09-2016,204551,155
T9148,C8428741,23-10-1986,M,THIRUVALLUR,7986.16,25-09-2016,204553,235
T9149,C3815834,10-05-1986,M,BHUBANESWAR,729179.1,25-09-2016,190740,200
T9150,C8431377,26-06-1991,F,DELHI,80291.46,25-09-2016,190749,17800
T9151,C8919946,24-04-1995,M,KAITHAL,4484.41,25-09-2016,202257,198
T9152,C1820056,23-05-1991,F,NEW DELHI,1157534.91,25-09-2016,202756,220
T9153,C7532439,09-08-1990,F,BANGALORE,12208.34,25-09-2016,185924,738
T9154,C9025035,06-05-1986,M,CHENNAI,1129859.61,25-09-2016,185929,2000
T9155,C1633973,1/1/1800,M,INDORE,20533.6,25-09-2016,203329,2919
T9156,C5730447,02-06-1994,M,MAHABUB NAGAR,11590.81,25-09-2016,204348,6
T9157,C1941073,21-06-1988,F,NEW DELHI,5271.99,25-09-2016,203850,3318
T9158,C7731762,1/1/1800,M,JABALPUR,86763.28,25-09-2016,200841,3499
T9159,C7134137,17-12-1990,M,THANE,1392.05,25-09-2016,195420,1560.9
T9160,C8820179,09-11-1985,M,GHAZIABAD,349672.35,25-09-2016,195331,926.5
T9161,C1911485,05-03-1986,M,BANGALORE,13574.83,25-09-2016,193906,481.74
T9162,C2124641,30-07-1988,M,GADAG,1237.73,25-09-2016,194100,500
T9163,C6331711,26-09-1969,M,MUMBAI,300292.15,25-09-2016,193832,1862.18
T9164,C5961955,06-09-1987,M,HYDERABAD,13765.17,25-09-2016,192739,8000
T9165,C6623634,20-07-1992,M,HOWRAH,18339.55,25-09-2016,195013,5217
T9166,C6422617,05-08-1991,M,DELHI,74113.05,25-09-2016,195014,350
T9167,C8327784,16-12-1986,F,BADLAPUR,3393.33,25-09-2016,195021,300
T9168,C2389178,1/1/1800,M,PATHANKOT [PB],43413.83,25-09-2016,194629,2250
T9169,C5362735,18-12-1983,M,PUNE,91.95,25-09-2016,194845,1000
T9170,C4439046,23-03-1992,M,CHENNAI,34520.18,25-09-2016,193318,729
T9171,C5735967,25-12-1968,M,GHAZIABAD,159080.74,25-09-2016,193319,10000
T9172,C3219952,24-12-1987,F,BANGALORE,19666.68,25-09-2016,194908,554
T9173,C6380264,03-10-1991,M,SAS NAGAR,1773.74,25-09-2016,194120,199
T9174,C6326115,29-06-1978,M,CHENNAI,54209.71,25-09-2016,191736,1631
T9175,C1079053,14-06-1987,M,JAIPUR,35253.91,25-09-2016,185423,400
T9176,C4835072,20-07-1982,M,CHENNAI,30427.19,27-09-2016,173919,275
T9177,C7614238,14-07-1986,F,ROAD VASHI NAVI MUMBAI,96.5,27-09-2016,173616,20
T9178,C7731457,13-08-1989,M,JHANSI,1828.6,22-09-2016,114803,300
T9179,C3427964,15-02-1986,M,NEW DELHI,7661.78,22-09-2016,114807,291
T9180,C3837782,11-12-1989,M,THANE,57216.24,22-09-2016,114752,4
T9181,C7169144,01-12-1976,F,BANGALORE,634509.48,22-09-2016,123157,610
T9182,C2024125,16-08-1986,F,GHAZIABAD,127782.76,22-09-2016,123158,487
T9183,C2540345,12-06-1989,F,DURG,25024.11,22-09-2016,123206,1040
T9184,C8745189,23-09-1965,M,NEW DELHI,27892.92,22-09-2016,123422,450
T9185,C7617456,30-12-1997,M,FARIDABAD,3868.58,27-09-2016,174514,202
T9186,C7222582,1/1/1800,M,NEW DELHI,50755.83,27-09-2016,173454,4620
T9187,C8342532,03-07-1961,M,MOHALI,154554.32,27-09-2016,121349,9.99
T9188,C3031570,01-03-1966,F,COIMBATORE,1993608.52,27-09-2016,180919,484
T9189,C1929435,04-12-1990,F,DELHI,130324.1,27-09-2016,192733,440
T9190,C4763323,1/1/1800,M,BANGALORE,4309.75,22-09-2016,122653,1157
T9191,C8127916,02-10-1991,M,JODHPUR,14417.5,22-09-2016,122016,481
T9192,C3040722,21-03-1987,M,NEW DELHI,15689.16,22-09-2016,123745,500
T9193,C3429012,25-07-1990,M,MUMBAI,805.88,27-09-2016,174235,297
T9194,C6242182,11-12-1993,F,VARANASI,1342.84,27-09-2016,200342,50
T9195,C4834543,19-07-1991,F,DELHI,20464.34,27-09-2016,181055,295
T9196,C3230377,15-12-1984,F,GHAZIABAD,72630.15,27-09-2016,181144,1010
T9197,C5120685,03-04-1982,M,MUMBAI,1484,27-09-2016,181149,155
T9198,C6022963,21-09-1980,M,THANE,787580.23,27-09-2016,200253,350
T9199,C2210580,18-11-1973,M,KOLKATA,888789.95,27-09-2016,200514,25
T9200,C4917890,20-06-1982,M,RAE BARELI,26788.13,27-09-2016,194421,398
T9201,C3425263,05-04-1980,M,GWALIOR,6301.36,22-09-2016,113843,11
T9202,C5036115,23-03-1959,F,KOLKATA,19045.36,22-09-2016,123556,50
T9203,C6341915,04-08-1992,M,GHAZIABAD,145482.01,22-09-2016,123448,294
T9204,C3711141,12-02-1991,M,GIRIDIH,75.27,22-09-2016,123449,449
T9205,C6216387,29-01-1991,M,AHMEDABAD,68.11,22-09-2016,123921,42.5
T9206,C8127173,23-09-1985,F,THANE (WEST),43502.31,22-09-2016,123221,2075
T9207,C5888735,28-03-1983,F,DURGAPUR,345532.27,27-09-2016,195506,690
T9208,C5571760,18-08-1973,M,NEW DELHI,55391.84,27-09-2016,195507,1000
T9209,C1134175,10-09-1989,M,JHAJJAR,50677.13,27-09-2016,193650,1710.67
T9210,C5624334,01-03-1986,M,HOWRAH,1215746.25,27-09-2016,200933,900
T9211,C1227071,16-01-1987,M,NEW DELHI,57665.66,27-09-2016,200622,533.25
T9212,C1361111,06-01-1987,M,MUMBAI,92810.25,22-09-2016,121832,50
T9213,C2419536,22-11-1993,F,GHAZIABAD,57976.42,22-09-2016,134329,246
T9214,C6153338,22-12-1992,M,CHIPLUN,22218.42,22-09-2016,120226,300
T9215,C4123611,28-03-1978,M,CHENNAI,3251.65,22-09-2016,113240,5499
T9216,C8558748,01-07-1991,M,TURBE STOR VASH-23,9194.35,22-09-2016,115937,1228
T9217,C7427188,23-02-1987,M,BANGALORE,22260.59,27-09-2016,200150,1580
T9218,C1220238,04-11-1990,F,CHENNAI,563470.15,27-09-2016,200415,5206.7
T9219,C3530787,21-01-1993,F,THANE,15224.35,27-09-2016,194836,151
T9220,C6936040,11-08-1991,M,NAVI MUMBAI,7320.99,27-09-2016,195140,256
T9221,C3720038,01-07-1990,M,GHAZIABAD,46276.5,22-09-2016,122801,772.1
T9222,C4436028,31-12-1992,M,FARIDABAD,259701.08,22-09-2016,115827,106.87
T9223,C1839662,31-05-1991,M,MUMBAI,10577.41,22-09-2016,120028,261
T9224,C3339766,14-08-1992,M,HYDERABAD,12452.83,22-09-2016,114100,500
T9225,C7231921,21-07-1988,M,MUMBAI,1800.53,22-09-2016,114105,272
T9226,C7626668,03-09-1980,M,SARDHANA,16067.59,22-09-2016,72355,4.99
T9227,C8813266,1/1/1800,M,HYDERABAD,28.41,22-09-2016,115613,500
T9228,C3939557,1/1/1800,M,NEW DELHI,175486.86,22-09-2016,115912,750
T9229,C5142941,22-10-1994,F,DARJEELING,11608.95,27-09-2016,194707,20
T9230,C7440342,12-06-1998,F,MAHABUB NAGAR,14055.75,27-09-2016,194736,50
T9231,C2917115,12-02-1987,F,KOLHAPUR,38091.95,27-09-2016,194741,406
T9232,C3462222,21-03-1990,M,KOLKATA,483.67,27-09-2016,195046,813.4
T9233,C8010558,31-07-1984,M,FIROZABAD,5733.16,27-09-2016,194837,219.12
T9234,C6337988,11-05-1989,M,HOSANAGARA,125.24,27-09-2016,194528,220
T9235,C1014684,1/1/1800,M,RUDRAPUR,885516.99,27-09-2016,185656,802.27
T9236,C5814714,01-03-1977,M,NEW DELHI,305952.98,22-09-2016,114114,3087
T9237,C1219772,13-09-1987,F,NEW DELHI,50843.85,22-09-2016,114540,36
T9238,C1833670,11-07-1982,M,LUCKNOW,21041.18,27-09-2016,194849,801
T9239,C8739935,01-01-1978,F,THANE WEST,4561.81,27-09-2016,190348,340
T9240,C2612323,17-07-1992,F,DELHI,6984.8,27-09-2016,194859,9
T9241,C4512326,15-04-1991,M,KURNOOL,7030.92,27-09-2016,194902,76.96
T9242,C8618374,05-10-1989,M,MUMBAI,21373.87,27-09-2016,194734,2500
T9243,C6024235,26-11-1982,M,CHENNAI,1157.83,27-09-2016,192712,164
T9244,C3837661,24-06-1985,M,HOSUR,191416.67,22-09-2016,112739,100
T9245,C6823672,30-10-1986,M,CHENNAI,22405.21,22-09-2016,112744,440
T9246,C6420091,30-04-1989,F,GANJAM,45478,22-09-2016,120315,649
T9247,C2426522,26-12-1981,M,BANGALORE,45648.19,22-09-2016,120915,680.19
T9248,C8712446,24-06-1994,F,AHMEDABAD,16929.76,22-09-2016,114058,417
T9249,C8624443,23-10-1987,F,MUMBAI,21628.43,22-09-2016,114436,745
T9250,C8632537,27-03-1993,F,DELHI,14951.82,22-09-2016,115031,250
T9251,C3839725,01-01-1986,M,VADODARA,10737.66,22-09-2016,113833,2750
T9252,C6127416,20-01-1981,F,CHENNAI,200265.6,27-09-2016,195150,4700
T9253,C8235267,21-06-1985,M,GURGAON,5263.94,27-09-2016,195150,400
T9254,C8330927,13-03-1972,F,GURGAON,447922.73,27-09-2016,195150,10000
T9255,C4815670,18-08-1977,F,MUMBAI,125093.95,27-09-2016,195151,408
T9256,C4284323,24-07-1997,M,DELHI,29904.47,27-09-2016,192857,50
T9257,C8713480,07-03-1994,M,DELHI,22.31,27-09-2016,192909,100
T9258,C8928173,20-05-1988,F,HYDERABAD,746.76,27-09-2016,193555,55
T9259,C3742519,26-10-1991,F,NEW DELHI,54550.32,27-09-2016,193253,1955
T9260,C6626051,23-05-1985,M,CHENNAI,6790.37,22-09-2016,120810,176
T9261,C3820762,09-08-1982,F,NEW DELHI,570056.96,22-09-2016,105736,1609
T9262,C1218791,29-11-1995,M,DAHANU,42739.69,25-09-2016,190849,367
T9263,C6111263,10-10-1989,M,ADILABAD,2326.83,25-09-2016,190127,10
T9264,C5625722,03-08-1983,F,KOLKATA,140.02,25-09-2016,190317,119
T9265,C2081245,01-12-1986,F,DHAR,40632.81,25-09-2016,190136,250
T9266,C8213342,21-01-1986,M,MUMBAI,25635.69,25-09-2016,190232,101
T9267,C8945184,10-10-1989,M,GURGAON,20285.68,25-09-2016,190140,175
T9268,C5624678,01-09-1990,F,THANE,128980.12,25-09-2016,212513,590
T9269,C6410113,13-09-1996,F,MUMBAI,16048.59,25-09-2016,205130,330.29
T9270,C2467719,17-03-1993,M,JAIPUR,5805.31,25-09-2016,205836,147
T9271,C3740285,03-06-1984,F,THANE,7217.01,25-09-2016,213011,101.15
T9272,C3013336,1/1/1800,M,BANGALORE,62.53,25-09-2016,212239,5422.5
T9273,C2612733,16-03-1991,M,BANGALURU,2849.33,25-09-2016,212239,115
T9274,C1131432,23-01-1989,M,AMBALA,847.1,25-09-2016,193818,2000
T9275,C2085945,15-08-1987,M,SILIGURI,17389.04,25-09-2016,185821,50
T9276,C8720115,05-05-1971,M,GURGAON,1968442.02,25-09-2016,185549,1540
T9277,C8333489,14-08-1985,F,CHENNAI,30389.57,25-09-2016,185550,734
T9278,C6638578,11-10-1962,M,MUMBAI,11862.62,25-09-2016,185720,1778
T9279,C1824265,12-06-1983,M,THANE,12734.5,25-09-2016,190623,30
T9280,C1532979,11-08-1983,M,DEHRADUN,5518.01,25-09-2016,190020,31
T9281,C2117463,25-07-1979,F,HYDERABAD,3576.97,25-09-2016,190041,180
T9282,C4214773,10-04-1986,M,CHANDIGARH,5765.2,25-09-2016,212341,50
T9283,C5820644,03-04-1982,M,MUMBAI,1484,25-09-2016,212439,506.5
T9284,C7527924,29-09-1989,M,AHMEDABAD,9323.65,25-09-2016,212439,599
T9285,C4332215,14-09-1980,M,NOIDA,307208.2,25-09-2016,205308,2952.03
T9286,C6323073,17-08-1984,M,CHENNAI,10944.94,25-09-2016,205546,143
T9287,C8211163,13-08-1980,M,PRATAPGARH,109721.06,25-09-2016,205334,71
T9288,C4926632,30-05-1987,M,GURGAON,20914.93,25-09-2016,210243,890
T9289,C8826014,25-03-1976,M,MUMBAI,10486.9,25-09-2016,210243,5000
T9290,C4034626,08-07-1987,M,CANDOLIM BARDEZ,35568.16,25-09-2016,193318,50
T9291,C8323848,22-01-1984,M,NEW DELHI,30413.33,25-09-2016,193351,70
T9292,C8413043,02-10-1987,M,GURGAON,10485.56,25-09-2016,191818,375
T9293,C5538474,04-05-1978,F,KOLKATA,59935.99,25-09-2016,185847,350
T9294,C3537324,28-03-1983,M,COCKEYSVILLE,6710.98,25-09-2016,190104,1615.04
T9295,C2049543,12-06-1988,M,PAURI GARHWAL,76405.47,25-09-2016,191702,904
T9296,C7735070,08-06-1985,F,MUMBAI,1298.97,25-09-2016,191710,4250
T9297,C7893013,05-02-1988,M,BANGALORE,14452.47,25-09-2016,191711,200
T9298,C1384354,15-12-1971,F,MUMBAI MUMBAI,109158.22,25-09-2016,185755,2283.62
T9299,C3130466,14-05-1992,F,BANGALORE,16991,25-09-2016,190141,100
T9300,C5633637,23-05-1989,M,THANE,7117.62,25-09-2016,93625,50
T9301,C4056827,25-04-1981,M,PUNE,71578.61,25-09-2016,212401,1395.45
T9302,C1821929,12-04-1990,M,COIMBATORE,20812.98,25-09-2016,205405,50
T9303,C6238526,02-01-1975,M,FARIDABAD,58781.94,25-09-2016,205408,4270
T9304,C1977346,21-11-1986,M,DHANBAD,20683.84,25-09-2016,205658,218.92
T9305,C1797888,27-04-1985,F,FARIDABAD,899737.77,25-09-2016,210007,684
T9306,C8531151,03-02-1982,M,JAIPUR,80.22,25-09-2016,210011,250
T9307,C5320829,15-04-1992,M,NEW DELHI,20763.4,25-09-2016,210013,120
T9308,C4725169,1/1/1800,M,KOLKATA,27975.08,25-09-2016,212314,6184
T9309,C2521081,26-02-1989,F,NOIDA,145765.62,25-09-2016,193050,298
T9310,C1619080,13-08-1989,M,NOIDA,20373.19,25-09-2016,192024,490.97
T9311,C3115927,20-05-1989,M,MUMBAI,213519.66,25-09-2016,191902,758
T9312,C7332977,21-08-1993,F,DELHI,11694.45,25-09-2016,192750,10
T9313,C1125723,28-06-1976,M,MUMBAI,899992.36,25-09-2016,192753,2005
T9314,C4617172,11-07-1967,M,DELHI,11617.74,25-09-2016,192755,5000
T9315,C1419382,03-09-1989,F,GWALIOR,16279.67,25-09-2016,185420,5579
T9316,C6755089,01-12-1987,M,DELHI,46395.82,25-09-2016,185430,247
T9317,C2542057,25-04-1971,M,BADDI,19741.19,25-09-2016,190638,2092.47
T9318,C6441083,27-11-1992,M,SHOWROOM SV RD ANDHERI (W) MUMBAI,80294.36,25-09-2016,205142,1283.27
T9319,C8226019,06-05-1995,M,NEW DELHI,83173.13,25-09-2016,205148,5168
T9320,C6498082,17-12-1985,M,THANE WEST,895.08,25-09-2016,205429,124
T9321,C1035519,03-02-1993,F,GURGAON,16296.73,25-09-2016,205724,90
T9322,C1939418,03-11-1985,F,NOIDA,47802.74,25-09-2016,205446,1701
T9323,C2716324,13-06-1991,M,KALYANI NAGAR PUNE,13215.03,25-09-2016,210220,50
T9324,C7516350,29-07-1964,F,NOIDA,,25-09-2016,210046,6497
T9325,C5719411,09-11-1984,M,PUNE,23509.82,25-09-2016,212320,299
T9326,C5625765,22-06-1977,F,NEW DELHI,8215.91,25-09-2016,192230,617
T9327,C7210756,21-04-1990,M,HYDERABAD,26595.56,25-09-2016,192231,368
T9328,C1442722,15-04-1979,M,THANE,191545.59,25-09-2016,192035,297
T9329,C4422148,08-04-1968,F,NEW DELHI,120325.54,25-09-2016,192457,432
T9330,C2921482,16-09-1983,F,NEW DELHI,56800.25,25-09-2016,192630,2149
T9331,C8331820,25-07-1989,M,REWARI,42633.59,25-09-2016,192726,60
T9332,C7833358,05-11-1990,M,BANGALORE,7658.24,25-09-2016,192825,280
T9333,C3018436,29-12-1993,F,GURGAON,36847.61,25-09-2016,192938,1890
T9334,C4235227,05-06-1978,M,BHOPAL,16503.61,25-09-2016,192727,127.57
T9335,C7142715,1/1/1800,M,GUWAHATI,309759.18,25-09-2016,192907,4500
T9336,C4640071,20-01-1984,M,MUMBAI,37663.02,25-09-2016,191456,4000
T9337,C3141414,28-04-1998,F,DIMAPUR,55420.81,25-09-2016,191709,657
T9338,C7687311,24-04-1992,F,MANDSAUR,2587.34,25-09-2016,194135,112.5
T9339,C3219146,01-02-1990,F,PUNE,148522.81,26-09-2016,211110,250
T9340,C6540813,10-07-1984,M,BANGALORE,0.1,26-09-2016,211721,396
T9341,C8710753,19-12-1992,M,RAJKOT,2355.39,26-09-2016,211659,3750
T9342,C2825226,17-05-1987,M,PALAKKAD,15298.81,26-09-2016,212223,287
T9343,C4439929,14-06-1985,M,NAMAKKAL,8218.23,26-09-2016,211555,445
T9344,C1714212,18-09-1981,F,KOLKATA,21566.1,25-09-2016,211844,363
T9345,C7429059,07-08-1995,M,NEW DELHI,4159.88,25-09-2016,212054,284
T9346,C2219832,15-06-1989,M,BANGALORE,23707.62,25-09-2016,212256,220
T9347,C6424352,09-01-1982,M,MUMBAI,21033.82,25-09-2016,212301,862
T9348,C8110557,20-02-1994,M,BHOJPUR,12696.41,25-09-2016,212301,138
T9349,C8632887,27-01-1987,F,KOLKATA,185654.99,25-09-2016,205136,1128
T9350,C5734113,12-09-1990,M,MUZAFFARPUR,15395,25-09-2016,195555,100
T9351,C7421769,26-09-1988,M,BANGALORE,171576.3,25-09-2016,195555,673
T9352,C2440791,1/1/1800,M,GANDHINAGAR,149063.54,25-09-2016,195556,4005
T9353,C7120618,1/1/1800,F,BANGALORE,118828.91,25-09-2016,194242,253.64
T9354,C3773651,03-11-1986,M,VIJAYAWADA,2130.69,25-09-2016,194242,65
T9355,C3425643,27-06-1976,F,AHMEDABAD,104186.64,25-09-2016,194446,1560
T9356,C4829832,15-08-1988,M,NEW DELHI,24210.3,25-09-2016,194706,270
T9357,C8724263,01-10-1977,M,KOLKATA,247033.44,25-09-2016,193627,824
T9358,C5533758,17-01-1987,F,BANGALORE,15405.56,25-09-2016,192303,1028
T9359,C5615075,04-08-1984,F,KARSOG,36497.54,26-09-2016,212244,450
T9360,C5333145,09-02-1991,M,RAIGAD,165.44,26-09-2016,212618,220
T9361,C4715788,06-10-1980,M,PORVORIM,27926.03,26-09-2016,212638,314
T9362,C4731851,25-07-1981,M,NOIDA,8586.17,26-09-2016,211722,383
T9363,C4219076,12-03-1993,F,MUMBAI,82759.73,26-09-2016,212149,465
T9364,C7961344,22-07-1978,M,GHAZIABAD,3260.11,26-09-2016,212148,550
T9365,C2122988,19-09-1989,F,DELHI,111772.6,26-09-2016,224741,1500
T9366,C1025134,27-09-1994,M,DEHRADUN,31025.02,26-09-2016,225704,1100
T9367,C8133661,09-07-1990,M,BAREILLY,20920.63,26-09-2016,225705,1026
T9368,C7128248,1/1/1800,M,BARDDHAMAN,44714.88,26-09-2016,212835,500
T9369,C7140284,17-07-1985,M,NORTH 24 PARGANAS,27633.46,25-09-2016,224009,1225
T9370,C6512624,11-09-1988,M,KOLHAPUR,6694.59,25-09-2016,224747,30
T9371,C5999561,05-09-1968,F,RAJKOT,18805.48,25-09-2016,205046,406.21
T9372,C6726588,17-10-1972,M,MUMBAI,32976.47,25-09-2016,205115,4385.85
T9373,C5736150,09-02-1986,M,PANCHKULA,6220.12,25-09-2016,203748,680
T9374,C3213966,05-07-1965,F,MUMBAI,1432.89,25-09-2016,202315,885
T9375,C5733770,10-07-1990,M,WEST GODAVARI,12811.71,25-09-2016,203814,1282
T9376,C6625069,06-05-1986,M,CHENNAI,1129859.61,25-09-2016,203831,1990
T9377,C8742340,13-07-1980,M,NOIDA,37006.25,25-09-2016,193840,500
T9378,C5334133,04-06-1981,M,CHENNAI,4737.94,25-09-2016,193844,1117
T9379,C8312668,20-02-1992,M,SIWAN,9210.66,26-09-2016,213119,20
T9380,C2454043,19-06-1989,M,WARANGAL,26467.11,26-09-2016,212744,847
T9381,C2334889,27-11-1990,M,GURGAON,61706.57,26-09-2016,212929,4309
T9382,C6520071,25-05-1990,M,CHENNAI,31468.91,26-09-2016,213147,470
T9383,C2086588,31-05-1985,M,BANGALORE,33394.6,26-09-2016,224811,1565
T9384,C2311876,05-04-1992,M,PUNE,18422.2,26-09-2016,210839,364
T9385,C8735642,21-02-1986,M,CHENNAI,91348.64,26-09-2016,210840,891
T9386,C7622662,28-07-1984,M,JALGAON,67420.15,26-09-2016,211444,4009.15
T9387,C5221362,1/1/1800,M,KIDS NURSERY MUMBAI,27876.35,26-09-2016,210720,175
T9388,C6742432,09-10-1986,M,NEW  DELHI,22766.82,26-09-2016,210723,292
T9389,C3332133,02-08-1992,M,MEERUT,1887.16,25-09-2016,232058,50
T9390,C1322563,31-12-1986,M,INDORE,122216.37,25-09-2016,233321,42
T9391,C2442012,13-02-1980,M,NEW DELHI,27284.46,25-09-2016,204556,800
T9392,C8036214,01-05-1984,M,JOURA,259555.08,25-09-2016,204730,280
T9393,C9036317,16-02-1992,M,MUMBAI,22.09,25-09-2016,202443,70
T9394,C8241176,05-02-1989,M,BANGALORE,2309.4,25-09-2016,202443,213
T9395,C7838382,23-07-1985,F,BHILWARA,222671.45,25-09-2016,202945,3616
T9396,C8539091,05-12-1984,M,KOLKATA,46321.57,25-09-2016,202946,2296
T9397,C8625714,08-05-1991,F,CHANDAULI,2408.13,25-09-2016,202800,1898
T9398,C5412718,01-04-1977,M,WEST DELHI,93.04,25-09-2016,203035,100.03
T9399,C4837118,01-06-1954,M,KOLHAPUR,1412.73,25-09-2016,203040,240
T9400,C8313567,08-07-1981,F,BANGALORE,27224.81,25-09-2016,203305,3170
T9401,C7314854,25-08-1971,F,DELHI,40793.71,25-09-2016,203413,2430
T9402,C8586034,23-08-1975,F,GHAZIABAD,59630.33,25-09-2016,201757,1400
T9403,C4524361,1/1/1800,M,NEW DELHI,367165.88,25-09-2016,201853,10610.5
T9404,C9030734,26-07-1986,M,GURGAON,17876.69,25-09-2016,195009,280
T9405,C5113840,14-07-1983,M,LEIDEN,2530496.82,25-09-2016,191811,472
T9406,C7424829,01-09-1985,M,GWALIOR,23595.38,25-09-2016,191602,4000
T9407,C2928364,01-01-1983,M,GUWAHATI,78095.96,25-09-2016,184210,1200
T9408,C7527377,31-10-1976,F,KOLKATA,37709.78,25-09-2016,184211,450
T9409,C2232181,02-05-1991,M,GREATER NOIDA,221.79,25-09-2016,191150,50
T9410,C4616531,16-08-1991,F,DELHI,99696.78,25-09-2016,185927,5597
T9411,C5699115,27-02-1994,F,GURGAON,13780.2,25-09-2016,211710,300
T9412,C7430972,27-03-1985,M,JAIPUR,29704.17,25-09-2016,211621,292
T9413,C8887638,19-04-1985,M,VAPI,244297.03,25-09-2016,195945,2500
T9414,C7428532,25-07-1991,F,KAKINADA,8792.07,25-09-2016,185750,100
T9415,C8618891,10-12-1992,M,SARAN,25626.99,25-09-2016,191348,2733
T9416,C4063250,22-03-1993,M,CHENNAI,48280.09,25-09-2016,191348,8873
T9417,C4134183,30-07-1979,M,MUMBAI,477344.42,25-09-2016,191348,650
T9418,C8518948,08-10-1974,M,SILIGURI,7619.03,25-09-2016,191024,4800
T9419,C2911621,1/1/1800,M,SURAT,677505.76,25-09-2016,185618,300
T9420,C2927981,09-07-1981,M,CHENNAI,37446.17,25-09-2016,191626,2420
T9421,C4928222,08-03-1982,M,DELHI,248814.23,26-09-2016,223832,2760
T9422,C8225355,19-10-1977,F,NEW DELHI,44534.12,26-09-2016,223838,651.75
T9423,C1521292,15-02-1983,M,DELHI,7187.29,26-09-2016,223839,10
T9424,C7030156,02-09-1992,F,GURGAON,31985.25,26-09-2016,233519,2372
T9425,C1913922,01-01-1981,M,LATUR,5760.15,26-09-2016,233532,5770
